information set,action 0,action 1,action 2,action 3,action 4,action 5,action 6,action 7,action 8,action 9
1|1|2|11|1|5|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|5|0,0.9950936200412485,0.004906379958751585,0.0,0.0,0.0,0.0,0.0
1|1|2|11|0|7|0,0.9984485394454343,0.0015514605545656286,0.0,0.0,0.0,0.0,0.0
1|1|2|11|0|7|6,0.9965304462348762,0.002519591602757007,0.0,0.0009499621623666861,0.0,0.0,0.0
1|1|2|11|1|6|6,0.9691354919581392,0.0,0.00034425763441108366,0.00034425763441108366,0.018932905983800485,0.010898829154827098,0.00034425763441108366
1|1|2|11|1|5|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|5|4,0.9969002763862552,0.001549861806872294,0.0,0.001549861806872294,0.0,0.0,0.0
1|1|2|11|1|0|4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|4|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|4|0,0.999648407989959,0.0003515920100410168,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|6|5,0.9983381785939393,0.00030256894463206785,0.0,0.00030256894463206785,0.0,0.0,0.0010566835167964798
1|1|2|11|1|4|5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|1|6|4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
1|1|2|11|0|0|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|0|6|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|0|6|0,0.9989103543010934,0.001089645698906665,0.0,0.0,0.0,0.0,0.0
1|1|2|11|0|8|0,0.8432495399762705,0.15675046002372955,0.0,0.0,0.0,0.0,0.0
1|1|2|11|0|8|7,0.629594376281109,0.012945579877759104,0.0,0.008848994337944135,0.0,0.0,0.34861104950318766
1|1|2|11|0|0|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|0|6|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|11|0|8|6,0.4436073995819663,0.4476614863503499,0.0,0.10873111406768385,0.0,0.0,0.0
